392940, 3.3385e+006, 0, -0.1202, 10.1667, 32.6448, 2.52556, -9.84117, 9.59406
394100, 3.3385e+006, -0, -0.1197, 10.1667, 33.2017, 2.45773, -10.6497, 9.75507
395180, 3.3384e+006, 0, -0.1098, 10.1667, 25.5945, 3.74165, -14.2468, 7.52598
396210, 3.3384e+006, -0, -0.0998, 10.1667, 22.9263, 6.21991, -17.2735, 6.74506
397200, 3.3384e+006, 0, -0.085, 10.1667, 23.0279, 7.97103, -15.7574, 6.77799
398190, 3.3383e+006, -0, -0.0814, 10.1667, 19.0149, 9.39156, -20.9596, 5.5303
398910, 3.3382e+006, 0, -0.1283, 10.1667, 25.2181, 10.0185, -20.6565, 7.38124
399710, 3.3381e+006, -0, -0.0719, 10.1667, 21.429, 9.543, -18.3364, 6.22016
400920, 3.338e+006, 0, -0.0714, 10.1667, 16.8865, 10.9058, -16.3621, 4.83585
402200, 3.3381e+006, -0, -0.1097, 10.1667, 17.5508, 12.6818, -15.7402, 5.14576
403620, 3.3382e+006, 0, -0.13, 10.1667, 26.6569, 11.5402, -15.9245, 7.85431
405250, 3.3383e+006, -0, -0.13, 10.1667, 32.6615, 6.91846, -8.61842, 9.61678
407120, 3.3384e+006, 0, -0.13, 10.1667, 33.1317, 4.92403, -6.78314, 9.75354
409190, 3.3384e+006, -0, -0.13, 10.1667, 33.1683, 3.85577, -6.08998, 9.77533
411510, 3.3383e+006, 0, -0.1205, 10.1667, 33.3768, 2.49932, -6.4569, 9.81926
414280, 3.3382e+006, -0, -0.1103, 10.1667, 24.6893, 1.42317, -11.8662, 7.27026
417570, 3.3381e+006, 0, -0.1102, 10.1667, 24.6892, 0.929341, -12.159, 7.27007
363910, 3.34e+006, -0, -0.1097, 10.1667, 22.6757, 2.06768, -13.5271, 6.74445
366360, 3.3398e+006, 0, -0.11, 10.1667, 21.5857, 7.64585, -14.4936, 6.46126
368700, 3.3398e+006, -0, -0.1195, 10.1667, 26.0514, 9.50519, -13.9896, 7.68499
370800, 3.3398e+006, 0, -0.1202, 10.1667, 30.3026, 9.07385, -14.9689, 8.98762
372570, 3.3397e+006, -0, -0.1295, 10.1667, 31.7129, 9.03392, -11.6937, 9.41241
374080, 3.3397e+006, 0, -0.13, 10.1667, 32.0893, 9.03958, -9.47776, 9.52313
375450, 3.3396e+006, -0, -0.13, 10.1667, 31.5911, 8.25078, -11.0462, 9.37437
